referenceid	timestamp_started	timestamp_finished	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	soc	flag_review	comments
1747	2022-02-08 17:45:44	2022-02-08 17:47:00	nahildebrand	tri08436	ChiCTR2100042066	ChiCTR	A randomized, open-label,  blank-controlled, multi-center clinical study for Lian-Hua Qing-Wen Capsule/Granule in the treatment of asymptomatic patients with novel coronavirus pneumonia	http://www.chictr.org.cn/showprojen.aspx?proj=120077	ChiCTR2100042066	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1748	2022-02-08 17:47:05	2022-02-08 17:47:29	nahildebrand	tri08437	ChiCTR2100042004	ChiCTR	A multi-center study on the efficacy and safety of suramin sodium in adult patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=65719	ChiCTR2100042004	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1749	2022-02-08 17:47:32	2022-02-15 16:02:11	nahildebrand	tri08446	NCT04329195	ClinicalTrials.gov	ACE Inhibitors or ARBs Discontinuation in Context of COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04329195	EUCTR2020-001381-11; NCT04329195	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	TRUE	discontinuation vs continuation of RAS blocker therapy - not sure how to document
1750	2022-02-08 17:47:53	2022-02-08 17:48:43	nahildebrand	tri08457	NCT04716426	ClinicalTrials.gov	APT™ T3X on the COVID-19 Contamination Rate	https://clinicaltrials.gov/show/NCT04716426	NCT04716426	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1751	2022-02-08 17:48:46	2022-02-08 17:55:39	nahildebrand	tri08464	NCT04747821	ClinicalTrials.gov	An Effectiveness Study of the Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine	https://clinicaltrials.gov/show/NCT04747821	NCT04747821	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1752	2022-02-08 17:55:44	2022-02-08 17:56:37	nahildebrand	tri08469	NCT04762771	ClinicalTrials.gov	Colchicine for the Treatment of Cardiac Injury in Hospitalized Patients With COVID-19 (COLHEART-19)	https://clinicaltrials.gov/show/NCT04762771	NCT04762771	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1753	2022-02-08 17:56:41	2022-02-08 17:58:17	nahildebrand	tri08473	NCT04791423	ClinicalTrials.gov	Study of GRAd-COV2 for the Prevention of COVID-19 in Adults	https://clinicaltrials.gov/show/NCT04791423	NCT04791423	2021-10-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1754	2022-02-08 17:58:24	2022-02-08 17:59:10	nahildebrand	tri08535	NCT04678830	ClinicalTrials.gov	COVID-19 Long-Haulers Study	https://clinicaltrials.gov/show/NCT04678830	NCT04678830	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1755	2022-02-08 17:59:13	2022-02-08 18:01:18	nahildebrand	tri08537	NCT04711863	ClinicalTrials.gov	Fluvoxamine for Adults With Mild to Moderate COVID-19	https://clinicaltrials.gov/show/NCT04711863	NCT04711863	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	ursodeoxycholate is placebo group 
1756	2022-02-08 18:01:24	2022-02-08 18:02:53	nahildebrand	tri08544	NCT04800224	ClinicalTrials.gov	Brazilian Green Propolis Extract (EPP-AF) as an Adjunct Treatment for Hospitalized COVID-19 Patients (BeeCovid2)	https://clinicaltrials.gov/show/NCT04800224	NCT04800224	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1757	2022-02-08 18:03:00	2022-02-08 18:04:51	nahildebrand	tri08546	NCT04810728	ClinicalTrials.gov	Efficacy of Psidii Guava's Extract For COVID-19	https://clinicaltrials.gov/show/NCT04810728	NCT04810728	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		Antipyretics;Vitamin C;Zinc;decongestan;mucolytics	NULL	NULL
1768	2022-02-08 18:09:42	2022-02-15 16:03:41	nahildebrand	tri08800	NCT04860219	ClinicalTrials.gov	Lactoferrin Use in (SARS-CoV-2) Management	https://clinicaltrials.gov/show/NCT04860219	NCT04860219	2020-09-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1783	2022-02-08 18:10:31	2022-02-08 18:11:43	nahildebrand	tri09448	NCT04890509	ClinicalTrials.gov	A Study of Bemcentinib for the Treatment of COVID-19 in Hospitalised Patients	https://clinicaltrials.gov/show/NCT04890509	NCT04890509	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1784	2022-02-08 18:11:49	2022-02-28 04:41:06	nahildebrand	tri09466	NCT04894409	ClinicalTrials.gov	Evaluation of Silver Nanoparticles for the Prevention of COVID-19	https://clinicaltrials.gov/show/NCT04894409	NCT04894409	2020-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1734	2022-02-08 18:13:46	2022-02-08 18:15:11	nahildebrand	tri08139	ChiCTR2100041705	ChiCTR	A randomized, controlled trial for the safety and immunogenicity of novel coronavirus pneumonia (COVID-19) inactivated vaccine in airline ground staff	http://www.chictr.org.cn/showprojen.aspx?proj=66407	ChiCTR2100041705	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1735	2022-02-08 18:15:15	2022-02-08 18:16:01	nahildebrand	tri08140	ChiCTR2100041704	ChiCTR	A multicenter, randomized controlled trial for the safety and immunogenicity of novel coronavirus pneumonia (COVID-19) inactivated vaccine in medical and health services personnel	http://www.chictr.org.cn/showprojen.aspx?proj=66464	ChiCTR2100041704	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1736	2022-02-08 18:16:05	2022-02-08 18:22:06	nahildebrand	tri08142	ChiCTR2000040632	ChiCTR	COVID-19 Cure Using Integrative Treatment	http://www.chictr.org.cn/showprojen.aspx?proj=65372	ChiCTR2000040632	2020-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1737	2022-02-08 18:22:09	2022-02-08 18:23:00	nahildebrand	tri08164	NCT04789356	ClinicalTrials.gov	Effectiveness of the Adsorbed Vaccine COVID-19 (Coronavac) Among Education and Public Safety Workers With Risk Factors for Severity	https://clinicaltrials.gov/show/NCT04789356	NCT04789356	2021-07-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1738	2022-02-08 18:23:08	2022-02-15 15:57:33	nahildebrand	tri08270	EUCTR2020-001251-41	EU Clinical Trials Register	STUDY TESTING THE VALUE OF IMATINIB IN PREVENTION OF COVID-19 IN AGED PATIENTS.	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001251-41	NCT04357613; EUCTR2020-001251-41	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	TRUE	NULL
1741	2022-02-08 18:23:52	2022-02-08 18:25:06	nahildebrand	tri08330	NCT04813471	ClinicalTrials.gov	Managing Endothelial Dysfunction in Critically Ill COVID-19 Patients at LAUMCRH	https://clinicaltrials.gov/show/NCT04813471	NCT04813471	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1742	2022-02-08 18:25:11	2022-02-08 18:26:27	nahildebrand	tri08347	NCT04816682	ClinicalTrials.gov	Silymarin in COVID-19 Patients Admitted to Hospital With Elevated Liver Enzymes	https://clinicaltrials.gov/show/NCT04816682	NCT04816682	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1743	2022-02-08 18:26:31	2022-02-08 18:27:30	nahildebrand	tri08351	NCT04817332	ClinicalTrials.gov	STOP-COVID19: Superiority Trial Of Protease Inhibition in COVID-19	https://clinicaltrials.gov/show/NCT04817332	EUCTR2020-001643-13; NCT04817332	2021-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1758	2022-02-09 14:14:29	2022-02-09 14:15:17	nahildebrand	tri08568	NCT04844710	ClinicalTrials.gov	The Effects of Acupuncture in Overcoming Inflammatory Response to COVID-19 Mild-moderate Symptoms	https://clinicaltrials.gov/show/NCT04844710	NCT04844710	2020-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	acupuncture = traditional medicine?
1759	2022-02-09 14:15:22	2022-02-09 14:16:58	nahildebrand	tri08571	NCT04845971	ClinicalTrials.gov	Efficacy and Safety of Oral Immunotherapy With GcMAF in Hospitalized Patients With COVID-19 Pneumonia	https://clinicaltrials.gov/show/NCT04845971	NCT04845971	2021-04-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1760	2022-02-09 14:17:02	2022-02-09 14:18:27	nahildebrand	tri08578	NCT04847375	ClinicalTrials.gov	Exogenous Surfactant Through Nebulizer Mask on Clinical Outcomes in Covid-19 Patients	https://clinicaltrials.gov/show/NCT04847375	NCT04847375	2021-07-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1761	2022-02-09 14:18:30	2022-02-09 14:19:16	nahildebrand	tri08594	NCT04849637	ClinicalTrials.gov	Virgin Coconut Oil as Adjunctive Therapy for Hospitalized COVID-19 Patients	https://clinicaltrials.gov/show/NCT04849637	NCT04849637	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1762	2022-02-09 14:19:19	2022-02-09 14:20:59	nahildebrand	tri08632	IRCT20150815023620N9	IRCT	Evaluation of the effect of herbal food product in patients with COVID 19	http://en.irct.ir/trial/52045	IRCT20150815023620N9	2020-08-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1763	2022-02-09 14:21:06	2022-02-09 14:23:13	nahildebrand	tri08635	IRCT20200823048495N1	IRCT	COVID-19 Cure Using Integrative Treatment	http://en.irct.ir/trial/52742	IRCT20200823048495N1	2020-07-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	TRUE	NULL
1764	2022-02-09 14:23:20	2022-02-09 14:24:17	nahildebrand	tri08641	IRCT20201212049681N1	IRCT	Evaluating the effect of gargling with Hydrogen Peroxide 1% and Povidine Iodine 0.25% on viral load of SARS-CoV-2 in covid19 patients	http://en.irct.ir/trial/53702	IRCT20201212049681N1	2021-04-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1765	2022-02-09 14:24:21	2022-02-09 14:25:33	nahildebrand	tri08733	CTRI/2021/03/032072	CTRI	A study to assess Efficacy and safety of Ayurvedic Kadha in health and immunity related parameters in mild COVID-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=53003	CTRI/2021/03/032072	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1766	2022-02-09 14:25:37	2022-02-09 14:26:18	nahildebrand	tri08780	NCT04853134	ClinicalTrials.gov	Proxalutamide Treatment for COVID-19 Female Outpatients	https://clinicaltrials.gov/show/NCT04853134	NCT04853134	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1767	2022-02-09 14:26:22	2022-02-09 14:27:40	nahildebrand	tri08787	NCT04854941	ClinicalTrials.gov	Efficacy of Probiotics in the Treatment of Hospitalised Patients With Novel Coronavirus Infection	https://clinicaltrials.gov/show/NCT04854941	NCT04854941	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		Dexamethasone;Oxygen;Tocilizumab;anticoagulants;antivirals;olokizumab	NULL	NULL
1769	2022-02-09 14:27:44	2022-02-09 14:29:55	nahildebrand	tri08853	NCT04817319	ClinicalTrials.gov	Risk of Contamination by COVID-19 During Oral Care With Aerosolization	https://clinicaltrials.gov/show/NCT04817319	NCT04817319	2021-10-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	TRUE	NULL
1770	2022-02-09 14:30:00	2022-02-09 14:35:25	nahildebrand	tri08864	NCT04854486	ClinicalTrials.gov	Impact of GSE and Xylitol (Xlear) on COVID-19 Symptoms and Time to PCR Negativisation in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04854486	NCT04854486	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	TRUE	Is Grapefruit Seed Extract (GSE) and Xylitol considered traditional medicine or?
1771	2022-02-09 14:35:29	2022-02-09 14:38:32	nahildebrand	tri08872	NCT04860739	ClinicalTrials.gov	Vaccination With COMIRNATY in Subjects With a VAXZEVRIA First Dose	https://clinicaltrials.gov/show/NCT04860739	EUCTR2021-001978-37; NCT04860739	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	Intervention group received COMIRNATY after a previous single dose of VAXZEVRIA
1772	2022-02-09 14:38:38	2022-02-09 14:40:31	nahildebrand	tri08929	ISRCTN10839729	ISRCTN	Anti-viral photodynamic therapy in COVID-19 management: a novel approach in treating patients in early infection stages	http://www.isrctn.com/ISRCTN10839729	ISRCTN10839729	2021-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1773	2022-02-09 14:40:34	2022-02-09 14:43:40	nahildebrand	tri08939	EUCTR2021-000235-30	EU Clinical Trials Register	The COPPER study: Do people with Corona recover faster through early treatment with dexamethasone?	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2021-000235-30	EUCTR2021-000235-30	2021-04-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1774	2022-02-09 14:43:46	2022-02-09 14:44:49	nahildebrand	tri08954	NCT04715932	ClinicalTrials.gov	Study of Hesperidin Therapy on COVID-19 Symptoms (HESPERIDIN)	https://clinicaltrials.gov/show/NCT04715932	NCT04715932	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1775	2022-02-09 14:44:53	2022-02-09 14:45:46	nahildebrand	tri09014	NCT04878042	ClinicalTrials.gov	COVID-19 Infection Control Using H2O2 Mouth Wash and Nasal Spray	https://clinicaltrials.gov/show/NCT04878042	NCT04878042	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1776	2022-02-09 14:45:50	2022-02-09 14:48:12	nahildebrand	tri09127	NCT04771013	ClinicalTrials.gov	Safety and Efficacy of Thymic Peptides in the Treatment of Hospitalized COVID-19 Patients in Honduras	https://clinicaltrials.gov/show/NCT04771013	NCT04771013	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1777	2022-02-09 14:48:17	2022-02-09 14:50:18	nahildebrand	tri09132	NCT04801836	ClinicalTrials.gov	Estetrol (E4) for the Treatment of Patients With Confirmed SARS-COV-2 Infection	https://clinicaltrials.gov/show/NCT04801836	NCT04801836	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1778	2022-02-09 14:50:22	2022-02-09 14:54:03	nahildebrand	tri09148	NCT04872686	ClinicalTrials.gov	Virucidal Effect of PVP-I on COVID-19 and as Well as Safety of Its Application on Nasopharynx & Oropharynx	https://clinicaltrials.gov/show/NCT04872686	NCT04872686	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1779	2022-02-09 14:54:08	2022-02-09 14:55:04	nahildebrand	tri09336	IRCT20201127049504N1	IRCT	Effect of acupuncture and warm cupping on clinical manifestations of COVID-19	http://en.irct.ir/trial/52621	IRCT20201127049504N1	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1780	2022-02-09 14:55:07	2022-02-09 14:56:35	nahildebrand	tri09384	NCT04699916	ClinicalTrials.gov	EEG-based Sedation Protocol for Patients on Mechanical Ventilation Due to SARS-CoV-2 Pneumonia	https://clinicaltrials.gov/show/NCT04699916	NCT04699916	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1781	2022-02-09 14:56:41	2022-02-09 14:58:13	nahildebrand	tri09397	NCT04753476	ClinicalTrials.gov	Treatment of Severe COVID-19 Patients Using Secretome of Hypoxia-Mesenchymal Stem Cells in Indonesia	https://clinicaltrials.gov/show/NCT04753476	NCT04753476	2022-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1782	2022-02-09 14:58:18	2022-02-15 16:05:47	nahildebrand	tri09407	NCT04790240	ClinicalTrials.gov	Medical Herbs Inhibit Inflammation Directing T Cells to Kill the COVID-19 Virus (COVID)	https://clinicaltrials.gov/show/NCT04790240	NCT04790240	2022-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		Bamlanivimab;Casirivimab;Colchicine;Imdevimab;Remdesivir;monoclonal antibodies	NULL	NULL
1785	2022-02-09 14:59:34	2022-02-09 15:00:30	nahildebrand	tri09471	NCT04895267	ClinicalTrials.gov	Low-field Thoracic Magnetic Stimulation Increases Peripheral Oxygen Saturation Levels in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04895267	NCT04895267	2021-09-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1786	2022-02-09 15:00:34	2022-02-09 15:01:14	nahildebrand	tri09491	NCT04898088	ClinicalTrials.gov	A Proof of Concept Study for the DNA Repair Driven by the Mesenchymal Stem Cells in Critical COVID-19 Patients	https://clinicaltrials.gov/show/NCT04898088	NCT04898088	2020-08-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1787	2022-02-09 15:05:53	2022-02-09 15:06:49	nahildebrand	tri09492	NCT04898127	ClinicalTrials.gov	Antigen Rapid Test Screening to Prevent SARS-CoV-2 Transmission (COVID-19) at Mass Gathering Events.	https://clinicaltrials.gov/show/NCT04898127	NCT04898127	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1788	2022-02-09 15:06:52	2022-02-09 15:13:03	nahildebrand	tri09502	NCT04900129	ClinicalTrials.gov	Inhalation of Vapor With Medication (Diclofenac Sodium, Menthol, Methyl Salicylate and N-Acetyl Cysteine) Reduces Oxygen Need and Hospital Stay in COVID-19 Patients - A Case Control Study	https://clinicaltrials.gov/show/NCT04900129	NCT04900129	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1789	2022-02-09 15:13:14	2022-02-09 15:20:31	nahildebrand	tri09521	NCT04902976	ClinicalTrials.gov	Evaluation of SARS-COV-2 Viral Load of Covid-19 Patients After Rinsing With Oral Antimicrobial Mouthwashes	https://clinicaltrials.gov/show/NCT04902976	NCT04902976	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1790	2022-02-09 15:22:40	2022-02-09 15:23:41	nahildebrand	tri09542	NCT04907877	ClinicalTrials.gov	Bifido- and Lactobacilli in Symptomatic Adult COVID-19 Outpatients	https://clinicaltrials.gov/show/NCT04907877	NCT04907877	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1791	2022-02-09 15:23:45	2022-03-11 02:45:46	nahildebrand	tri09557	ACTRN12621000532808	ANZCTR	Vaccination of kidney transplant and dialysis patients and their close household contacts against COVID-19	https://anzctr.org.au/ACTRN12621000532808.aspx	ACTRN12621000532808	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1792	2022-02-09 15:25:09	2022-02-09 15:26:11	nahildebrand	tri09580	NCT04676867	ClinicalTrials.gov	Effect of Dalcetrapib in Patients With Confirmed Mild to Moderate COVID-19	https://clinicaltrials.gov/show/NCT04676867	NCT04676867	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1793	2022-02-09 15:26:16	2022-02-28 04:36:28	nahildebrand	tri09585	NCT04710381	ClinicalTrials.gov	IMUNOR® Preparation in the Prevention of COVID-19	https://clinicaltrials.gov/show/NCT04710381	EUCTR2020-005524-11; NCT04710381	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1794	2022-02-09 15:28:50	2022-02-09 15:30:34	nahildebrand	tri09589	NCT04730856	ClinicalTrials.gov	Standard vs High Prophylactic Doses or Anticoagulation in Patients With High Risk of Thrombosis Admitted With COVID-19 Pneumonia (PROTHROMCOVID)	https://clinicaltrials.gov/show/NCT04730856	NCT04730856	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1795	2022-02-09 15:30:38	2022-02-28 04:35:46	nahildebrand	tri09595	NCT04773067	ClinicalTrials.gov	A Study to Evaluate UB-612 COVID-19 Vaccine in Adolescent, Younger and Elderly Adult Volunteers	https://clinicaltrials.gov/show/NCT04773067	NCT04773067	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1797	2022-02-09 15:35:27	2022-02-09 15:36:30	nahildebrand	tri09610	NCT04851821	ClinicalTrials.gov	The Effectiveness of Phytotherapy in SARS-COV2(COVID-19)	https://clinicaltrials.gov/show/NCT04851821	NCT04851821	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1798	2022-02-09 15:36:33	2022-02-28 04:34:46	nahildebrand	tri09664	NCT04914832	ClinicalTrials.gov	Effectiveness of Covid-19 Vaccination in Eswatini Against SARS-CoV-2 Associated Hospitalization and Death	https://clinicaltrials.gov/show/NCT04914832	NCT04914832	2022-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1799	2022-02-09 15:36:52	2022-02-09 15:37:41	nahildebrand	tri09726	NCT04724720	ClinicalTrials.gov	Famotidine vs Placebo for the Treatment of Non-Hospitalized Adults With COVID-19	https://clinicaltrials.gov/show/NCT04724720	NCT04724720	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1800	2022-02-09 15:37:55	2022-02-09 15:38:55	nahildebrand	tri09792	NCT04920773	ClinicalTrials.gov	Community-based Post-exposure Prophylaxis for COVID-19	https://clinicaltrials.gov/show/NCT04920773	NCT04920773	2021-05-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1801	2022-02-09 15:38:58	2022-02-28 04:34:01	nahildebrand	tri09801	NCT04922814	ClinicalTrials.gov	Comparison for the Effect of Neuromuscular Blocking Agents Versus Sedation Alone on Severe ARDS Patients Due to COVID-19	https://clinicaltrials.gov/show/NCT04922814	NCT04922814	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1802	2022-02-09 15:39:52	2022-02-28 04:27:17	nahildebrand	tri09914	DRKS00024454	German Clinical Trials Register	Randomized, placebo-controlled clinical trial on the efficacy of a mouthrinse containing 0.1% benzalkoniumchloride on the reduction of intraoral viral load and infectivity in SARS-CoV-2 positive subjects (COVID-19)	http://www.drks.de/DRKS00024454	DRKS00024454	2021-02-01	FALSE	TRUE	TRUE	FALSE		TRUE		NULL	NULL	NULL
1796	2022-02-09 15:40:39	2022-02-09 15:42:02	nahildebrand	tri09601	NCT04794400	ClinicalTrials.gov	The Application of a Mask in Patients With Severe Covid-19 Already Treated With High-flow Nasal Cannula.	https://clinicaltrials.gov/show/NCT04794400	NCT04794400	2021-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1803	2022-02-09 15:42:07	2022-02-28 04:25:27	nahildebrand	tri09969	SLCTR/2021/008	SLCTR	Randomized double blind controlled trial to assess the safety and efficacy of three investigational herbal preparations (nut meg based preparation, sudarshana churna, coriandum based preparation) for the treatment of patients with COVID-19	https://slctr.lk/trials/slctr-2021-008	SLCTR/2021/008	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1816	2022-02-09 15:42:22	2022-02-09 15:43:04	nahildebrand	tri10119	NCT04667780	ClinicalTrials.gov	Study to Investigate the Treatment Effect of Colchicine in Patients With COVID-19	https://clinicaltrials.gov/show/NCT04667780	NCT04667780	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		NULL	NULL	NULL
1817	2022-02-09 15:43:09	2022-02-28 04:23:49	nahildebrand	tri10121	NCT04674189	ClinicalTrials.gov	A Study to Evaluate the Safety and Immunogenicity of Vaccine CVnCoV in Healthy Adults in Germany for COVID-19	https://clinicaltrials.gov/show/NCT04674189	NCT04674189	2022-06-01	TRUE	TRUE	FALSE	FALSE		TRUE		NULL	NULL	NULL
