referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
1483	tri03425	NCT04405908	ClinicalTrials.gov	SCB-2019 as COVID-19 Vaccine	https://clinicaltrials.gov/show/NCT04405908	NCT04405908	2020-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Alum (adjuvant);CpG 1018 (adjuvant);SCB-2019 (Clover)	no
1483	tri03425	NCT04405908	ClinicalTrials.gov	SCB-2019 as COVID-19 Vaccine	https://clinicaltrials.gov/show/NCT04405908	NCT04405908	2020-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Alum (adjuvant);CpG 1018 (adjuvant);SCB-2019 (Clover)	no
1483	tri03425	NCT04405908	ClinicalTrials.gov	SCB-2019 as COVID-19 Vaccine	https://clinicaltrials.gov/show/NCT04405908	NCT04405908	2020-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1739	tri08279	NCT04695652	ClinicalTrials.gov	A Study to Evaluate MVC-COV1901 Vaccine Against COVID-19 in Adult	https://clinicaltrials.gov/show/NCT04695652	NCT04695652	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	MVC-COV1901 (Medigen)	no
1739	tri08279	NCT04695652	ClinicalTrials.gov	A Study to Evaluate MVC-COV1901 Vaccine Against COVID-19 in Adult	https://clinicaltrials.gov/show/NCT04695652	NCT04695652	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
357	tri04160	ChiCTR2000039000	ChiCTR	A Phase III clinical trial for inactivated novel coronavirus pneumonia (COVID-19) vaccine (Vero cells)	http://www.chictr.org.cn/showprojen.aspx?proj=62581	ChiCTR2000039000	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Vero Cell Vaccine (Sinopharm Wuhan)	no
357	tri04160	ChiCTR2000039000	ChiCTR	A Phase III clinical trial for inactivated novel coronavirus pneumonia (COVID-19) vaccine (Vero cells)	http://www.chictr.org.cn/showprojen.aspx?proj=62581	ChiCTR2000039000	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
503	tri06727	NCT04612972	ClinicalTrials.gov	Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) to Prevent COVID-19 in Healthy Adult Population In Peru Healthy Adult Population In Peru	https://clinicaltrials.gov/show/NCT04612972	NCT04612972	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Vero Cell Vaccine (Sinopharm Wuhan)	no
503	tri06727	NCT04612972	ClinicalTrials.gov	Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) to Prevent COVID-19 in Healthy Adult Population In Peru Healthy Adult Population In Peru	https://clinicaltrials.gov/show/NCT04612972	NCT04612972	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Vero Cell Vaccines (Covilo)	no
503	tri06727	NCT04612972	ClinicalTrials.gov	Efficacy, Safety and Immunogenicity of Inactivated SARS-CoV-2 Vaccines (Vero Cell) to Prevent COVID-19 in Healthy Adult Population In Peru Healthy Adult Population In Peru	https://clinicaltrials.gov/show/NCT04612972	NCT04612972	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1356	tri00712	ChiCTR2000030750	ChiCTR	A clinical study for effectiveness and safety evaluation for recombinant chimeric COVID-19 epitope DC vaccine in the treatment of novel coronavirus pneumonia	http://www.chictr.org.cn/showprojen.aspx?proj=50928	ChiCTR2000030750	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Epitope gene recombinant chimeric DC vaccine	undefined_soc
1356	tri00712	ChiCTR2000030750	ChiCTR	A clinical study for effectiveness and safety evaluation for recombinant chimeric COVID-19 epitope DC vaccine in the treatment of novel coronavirus pneumonia	http://www.chictr.org.cn/showprojen.aspx?proj=50928	ChiCTR2000030750	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1651	tri06892	NCT04640402	ClinicalTrials.gov	A Phase ? Clinical Trial of Recombinant Corona Virus Disease-19 (COVID-19) Vaccine (Sf9 Cells)	https://clinicaltrials.gov/show/NCT04640402	NCT04640402	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Recombinant sf9 cell vaccine	no
1651	tri06892	NCT04640402	ClinicalTrials.gov	A Phase ? Clinical Trial of Recombinant Corona Virus Disease-19 (COVID-19) Vaccine (Sf9 Cells)	https://clinicaltrials.gov/show/NCT04640402	NCT04640402	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Recombinant sf9 cell vaccine	no
1651	tri06892	NCT04640402	ClinicalTrials.gov	A Phase ? Clinical Trial of Recombinant Corona Virus Disease-19 (COVID-19) Vaccine (Sf9 Cells)	https://clinicaltrials.gov/show/NCT04640402	NCT04640402	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1812	tri10017	PACTR202104601572565	PACTR	SPUTNIK-LIGHT.  COVID-19	https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=15817	PACTR202104601572565	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	Sputnik Light	no
1812	tri10017	PACTR202104601572565	PACTR	SPUTNIK-LIGHT.  COVID-19	https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=15817	PACTR202104601572565	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
1795	tri09595	NCT04773067	ClinicalTrials.gov	A Study to Evaluate UB-612 COVID-19 Vaccine in Adolescent, Younger and Elderly Adult Volunteers	https://clinicaltrials.gov/show/NCT04773067	NCT04773067	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	vaccine_covid	UB-612 (COVAXX)	no
1795	tri09595	NCT04773067	ClinicalTrials.gov	A Study to Evaluate UB-612 COVID-19 Vaccine in Adolescent, Younger and Elderly Adult Volunteers	https://clinicaltrials.gov/show/NCT04773067	NCT04773067	2021-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
1610	tri06533	NCT04582344	ClinicalTrials.gov	Clinical Trial For SARS-CoV-2 Vaccine (COVID-19)	https://clinicaltrials.gov/show/NCT04582344	NCT04582344	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
1610	tri06533	NCT04582344	ClinicalTrials.gov	Clinical Trial For SARS-CoV-2 Vaccine (COVID-19)	https://clinicaltrials.gov/show/NCT04582344	NCT04582344	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	NULL	NULL	NULL	NULL
259	tri02364	NCT04397692	ClinicalTrials.gov	Inhaled NO for the Treatment of COVID-19 Caused by SARS-CoV-2 (US Trial)	https://clinicaltrials.gov/show/NCT04397692	NCT04397692	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitric Oxide Gas Gas	undefined_soc
259	tri02364	NCT04397692	ClinicalTrials.gov	Inhaled NO for the Treatment of COVID-19 Caused by SARS-CoV-2 (US Trial)	https://clinicaltrials.gov/show/NCT04397692	NCT04397692	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
722	tri01246	ChiCTR2000032573	ChiCTR	A randomized, double-blind, controlled trial for Bufei Huoxue Capsule in the treatment of convalescent COVID-19 patients	http://www.chictr.org.cn/showprojen.aspx?proj=53225	ChiCTR2000032573	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
722	tri01246	ChiCTR2000032573	ChiCTR	A randomized, double-blind, controlled trial for Bufei Huoxue Capsule in the treatment of convalescent COVID-19 patients	http://www.chictr.org.cn/showprojen.aspx?proj=53225	ChiCTR2000032573	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1106	tri06332	NCT04551898	ClinicalTrials.gov	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Neutralizing Antibody BGB-DXP593 in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04551898	NCT04551898	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	BGB-DXP593	no
1106	tri06332	NCT04551898	ClinicalTrials.gov	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Neutralizing Antibody BGB-DXP593 in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04551898	NCT04551898	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	BGB-DXP593	no
1106	tri06332	NCT04551898	ClinicalTrials.gov	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Neutralizing Antibody BGB-DXP593 in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04551898	NCT04551898	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	BGB-DXP593	no
1106	tri06332	NCT04551898	ClinicalTrials.gov	Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Neutralizing Antibody BGB-DXP593 in Participants With Mild-to-Moderate Coronavirus Disease 2019 (COVID-19)	https://clinicaltrials.gov/show/NCT04551898	NCT04551898	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1055	tri06655	NCT04602000	ClinicalTrials.gov	To Evaluate the Safety and Efficacy of CT-P59 in Patients With Mild to Moderate Syptoms of Severe Acute Respiratory Syndrome COVID-19	https://clinicaltrials.gov/show/NCT04602000	EUCTR2020-003369-20; PER-105-20; NCT04602000	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Regdanvimab	no
1055	tri06655	NCT04602000	ClinicalTrials.gov	To Evaluate the Safety and Efficacy of CT-P59 in Patients With Mild to Moderate Syptoms of Severe Acute Respiratory Syndrome COVID-19	https://clinicaltrials.gov/show/NCT04602000	EUCTR2020-003369-20; PER-105-20; NCT04602000	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
916	tri00601	ChiCTR2000030028	ChiCTR	Clinical comparative study of PD-1 mAb in the treatment of severe and critical patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49840	ChiCTR2000030028	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Anti-PD-1 Monoclonal Antibody	undefined_soc
916	tri00601	ChiCTR2000030028	ChiCTR	Clinical comparative study of PD-1 mAb in the treatment of severe and critical patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49840	ChiCTR2000030028	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1583	tri06128	NCT04526912	ClinicalTrials.gov	Treatment and Prevention of Acute Lung Injury (ALI) in Patients With COVID-19 Infection	https://clinicaltrials.gov/show/NCT04526912	NCT04526912	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	VIB7734	no
1583	tri06128	NCT04526912	ClinicalTrials.gov	Treatment and Prevention of Acute Lung Injury (ALI) in Patients With COVID-19 Infection	https://clinicaltrials.gov/show/NCT04526912	NCT04526912	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1609	tri06531	NCT04582318	ClinicalTrials.gov	A Phase 1/2 Study to Assess the Safety, Tolerability and Pharmacokinetics of NGM621 in Healthy Subjects, and to Assess the Safety, PK and Efficacy in Subjects With Moderate to Severe ARDS Caused by COVID-19	https://clinicaltrials.gov/show/NCT04582318	NCT04582318	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	NGM621	no
1609	tri06531	NCT04582318	ClinicalTrials.gov	A Phase 1/2 Study to Assess the Safety, Tolerability and Pharmacokinetics of NGM621 in Healthy Subjects, and to Assess the Safety, PK and Efficacy in Subjects With Moderate to Severe ARDS Caused by COVID-19	https://clinicaltrials.gov/show/NCT04582318	NCT04582318	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	NGM621	no
1609	tri06531	NCT04582318	ClinicalTrials.gov	A Phase 1/2 Study to Assess the Safety, Tolerability and Pharmacokinetics of NGM621 in Healthy Subjects, and to Assess the Safety, PK and Efficacy in Subjects With Moderate to Severe ARDS Caused by COVID-19	https://clinicaltrials.gov/show/NCT04582318	NCT04582318	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1390	tri01598	ChiCTR2000029605	ChiCTR	A randomized, open-label, blank-controlled, multicenter trial for Shuang-Huang-Lian oral solution in the treatment of ovel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49051	ChiCTR2000029605	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1390	tri01598	ChiCTR2000029605	ChiCTR	A randomized, open-label, blank-controlled, multicenter trial for Shuang-Huang-Lian oral solution in the treatment of ovel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49051	ChiCTR2000029605	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1390	tri01598	ChiCTR2000029605	ChiCTR	A randomized, open-label, blank-controlled, multicenter trial for Shuang-Huang-Lian oral solution in the treatment of ovel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49051	ChiCTR2000029605	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1390	tri01598	ChiCTR2000029605	ChiCTR	A randomized, open-label, blank-controlled, multicenter trial for Shuang-Huang-Lian oral solution in the treatment of ovel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49051	ChiCTR2000029605	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1392	tri01788	CTRI/2020/05/025156	CTRI	Effect of Ayurveda intervention AYUSH-64 add-on therapy for patients with COVID-19 infection (Stage I)	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43590	CTRI/2020/05/025156	2020-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1392	tri01788	CTRI/2020/05/025156	CTRI	Effect of Ayurveda intervention AYUSH-64 add-on therapy for patients with COVID-19 infection (Stage I)	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43590	CTRI/2020/05/025156	2020-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1532	tri05083	CTRI/2020/10/028364	CTRI	A clinical trial to evaluate the effectiveness and safety of Vedicinals-9-a Herbal Formulation in Mild to Moderate COVID-19 Patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48152	CTRI/2020/10/028364	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1532	tri05083	CTRI/2020/10/028364	CTRI	A clinical trial to evaluate the effectiveness and safety of Vedicinals-9-a Herbal Formulation in Mild to Moderate COVID-19 Patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48152	CTRI/2020/10/028364	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1531	tri05076	CTRI/2020/10/028333	CTRI	Prospective on evaluation of use of , â??AyurCoro3â?? as an add on medication  for the treatment purpose in COVID-19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48137	CTRI/2020/10/028333	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
1531	tri05076	CTRI/2020/10/028333	CTRI	Prospective on evaluation of use of , â??AyurCoro3â?? as an add on medication  for the treatment purpose in COVID-19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48137	CTRI/2020/10/028333	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1528	tri05017	CTRI/2020/09/027914	CTRI	Evaluation of efficacy of Fixed Ayurvedic Regimen of Giloy Ki Ghan Vati,Tulsi Tablets,Kalmegh Tablets and Dabur Chyawanprash in COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47442	CTRI/2020/09/027914	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1528	tri05017	CTRI/2020/09/027914	CTRI	Evaluation of efficacy of Fixed Ayurvedic Regimen of Giloy Ki Ghan Vati,Tulsi Tablets,Kalmegh Tablets and Dabur Chyawanprash in COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=47442	CTRI/2020/09/027914	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1525	tri04931	CTRI/2020/08/027286	CTRI	Effectiveness of Siddha Medicines Kabasura Kudineer and Nilavembu Kudineer in the Management of Smptomatic COVID 19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46511	CTRI/2020/08/027286	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1525	tri04931	CTRI/2020/08/027286	CTRI	Effectiveness of Siddha Medicines Kabasura Kudineer and Nilavembu Kudineer in the Management of Smptomatic COVID 19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46511	CTRI/2020/08/027286	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
1525	tri04931	CTRI/2020/08/027286	CTRI	Effectiveness of Siddha Medicines Kabasura Kudineer and Nilavembu Kudineer in the Management of Smptomatic COVID 19 patients	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46511	CTRI/2020/08/027286	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
1524	tri04912	CTRI/2020/08/027224	CTRI	To observe the effect of Ayurvedic medicine (Ashwagandha and Shunti) for the treatment of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46608	CTRI/2020/08/027224	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
1524	tri04912	CTRI/2020/08/027224	CTRI	To observe the effect of Ayurvedic medicine (Ashwagandha and Shunti) for the treatment of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=46608	CTRI/2020/08/027224	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1520	tri04818	CTRI/2020/07/026793	CTRI	Panchgavya Therapy in prophylaxis and as an adjuvant therapy in management of Covid 19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45721	CTRI/2020/07/026793	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
1520	tri04818	CTRI/2020/07/026793	CTRI	Panchgavya Therapy in prophylaxis and as an adjuvant therapy in management of Covid 19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=45721	CTRI/2020/07/026793	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
732	tri05179	CTRI/2020/11/029038	CTRI	Can combination of Haldi, Pomegranate and Zinger extract tablets help in reducing duration of hospital stay of mild to moderate COVID-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48233	CTRI/2020/11/029038	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
732	tri05179	CTRI/2020/11/029038	CTRI	Can combination of Haldi, Pomegranate and Zinger extract tablets help in reducing duration of hospital stay of mild to moderate COVID-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=48233	CTRI/2020/11/029038	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
849	tri04422	PACTR202007611764617	PACTR	Lagos COVID-19 Black Seed Oil Trial (LACBSOT)	https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=12192	PACTR202007611764617	2020-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
849	tri04422	PACTR202007611764617	PACTR	Lagos COVID-19 Black Seed Oil Trial (LACBSOT)	https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=12192	PACTR202007611764617	2020-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
41	tri00242	ChiCTR2000030218	ChiCTR	Study of Pinavir / Ritonavir Tablets (Trade Name: Kelizhi) Combined with Xiyanping Injection for Novel Coronavirus Pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=50115	ChiCTR2000030218	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	defined_soc
41	tri00242	ChiCTR2000030218	ChiCTR	Study of Pinavir / Ritonavir Tablets (Trade Name: Kelizhi) Combined with Xiyanping Injection for Novel Coronavirus Pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=50115	ChiCTR2000030218	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
312	tri05950	NCT04501965	ClinicalTrials.gov	Phytomedicines Versus Hydroxychloroquine as an Add on Therapy to Azythromycin in Asymptomatic Covid-19 Patients	https://clinicaltrials.gov/show/NCT04501965	NCT04501965	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	defined_soc
312	tri05950	NCT04501965	ClinicalTrials.gov	Phytomedicines Versus Hydroxychloroquine as an Add on Therapy to Azythromycin in Asymptomatic Covid-19 Patients	https://clinicaltrials.gov/show/NCT04501965	NCT04501965	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	defined_soc
