referenceid	username	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
657	joschwietering	tri00012	ChiCTR2000029939	ChiCTR	A Single-blind, Randomized, Controlled Clinical Trial for Chloroquine Phosphate in the treatment of Novel Coronavirus Pneumonia 2019 (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=49612	ChiCTR2000029939	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
623	ndevito	tri03045	NCT04347174	ClinicalTrials.gov	A Clinical Trial of Mycobacterium w in Critically Ill COVID 19 Patients	https://clinicaltrials.gov/show/NCT04347174	NCT04347174; CTRI/2020/04/024846	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Mycobacterium w	undefined_soc
623	ndevito	tri03045	NCT04347174	ClinicalTrials.gov	A Clinical Trial of Mycobacterium w in Critically Ill COVID 19 Patients	https://clinicaltrials.gov/show/NCT04347174	NCT04347174; CTRI/2020/04/024846	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
622	ndevito	tri01736	CTRI/2020/04/024659	CTRI	Study of Shreepad Shree Vallabh SSV Formulation to improve immunity in quarantine patients of COVID-19	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42967	CTRI/2020/04/024659	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
617	ndevito	tri07004	NCT04552366	ClinicalTrials.gov	A Clinical Trial of a Recombinant Adenovirus 5 Vectored COVID-19 Vaccine (Ad5-nCoV) With Two Doses in Healthy Adults	https://clinicaltrials.gov/show/NCT04552366	NCT04552366	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad5-nCoV (AMMS)	no
619	ndevito	tri05683	NCT04473261	ClinicalTrials.gov	Efficacy of Iodine Complex Against COVID-19 Patients	https://clinicaltrials.gov/show/NCT04473261	NCT04473261	2021-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Iodine	no
619	ndevito	tri05683	NCT04473261	ClinicalTrials.gov	Efficacy of Iodine Complex Against COVID-19 Patients	https://clinicaltrials.gov/show/NCT04473261	NCT04473261	2021-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Iodine	no
619	ndevito	tri05683	NCT04473261	ClinicalTrials.gov	Efficacy of Iodine Complex Against COVID-19 Patients	https://clinicaltrials.gov/show/NCT04473261	NCT04473261	2021-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Iodine	no
619	ndevito	tri05683	NCT04473261	ClinicalTrials.gov	Efficacy of Iodine Complex Against COVID-19 Patients	https://clinicaltrials.gov/show/NCT04473261	NCT04473261	2021-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
620	ndevito	tri06320	NCT04550325	ClinicalTrials.gov	Safety, PK and PD of Kamada Anti-SARS-CoV-2 in COVID-19	https://clinicaltrials.gov/show/NCT04550325	NCT04550325	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Immunoglobulin	no
434	ndevito	tri01889	NCT04342728	ClinicalTrials.gov	Coronavirus 2019 (COVID-19)- Using Ascorbic Acid and Zinc Supplementation	https://clinicaltrials.gov/show/NCT04342728	NCT04342728	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Ascorbic Acid	no
434	ndevito	tri01889	NCT04342728	ClinicalTrials.gov	Coronavirus 2019 (COVID-19)- Using Ascorbic Acid and Zinc Supplementation	https://clinicaltrials.gov/show/NCT04342728	NCT04342728	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Zinc	no
434	ndevito	tri01889	NCT04342728	ClinicalTrials.gov	Coronavirus 2019 (COVID-19)- Using Ascorbic Acid and Zinc Supplementation	https://clinicaltrials.gov/show/NCT04342728	NCT04342728	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Ascorbic Acid;Zinc	no
434	ndevito	tri01889	NCT04342728	ClinicalTrials.gov	Coronavirus 2019 (COVID-19)- Using Ascorbic Acid and Zinc Supplementation	https://clinicaltrials.gov/show/NCT04342728	NCT04342728	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
433	ndevito	tri03296	NCT04337918	ClinicalTrials.gov	Nitric Oxide Releasing Solutions to Prevent and Treat Mild/Moderate COVID-19 Infection	https://clinicaltrials.gov/show/NCT04337918	NCT04337918	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitric Oxide	undefined_soc
433	ndevito	tri03296	NCT04337918	ClinicalTrials.gov	Nitric Oxide Releasing Solutions to Prevent and Treat Mild/Moderate COVID-19 Infection	https://clinicaltrials.gov/show/NCT04337918	NCT04337918	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
425	ndevito	tri01930	NCT04384731	ClinicalTrials.gov	Curosurf® in Adult Acute Respiratory Distress Syndrome Due to COVID-19	https://clinicaltrials.gov/show/NCT04384731	NCT04384731; EUCTR2020-001598-66	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	poractant alfa	no
425	ndevito	tri01930	NCT04384731	ClinicalTrials.gov	Curosurf® in Adult Acute Respiratory Distress Syndrome Due to COVID-19	https://clinicaltrials.gov/show/NCT04384731	NCT04384731; EUCTR2020-001598-66	2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
365	ndevito	tri01756	CTRI/2020/04/024883	CTRI	Clinical research on safety and efficacy of ZingiVir-H as an add on therapy in COVID-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43168	CTRI/2020/04/024883	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	traditional_medicine	Traditional Medicine	undefined_soc
365	ndevito	tri01756	CTRI/2020/04/024883	CTRI	Clinical research on safety and efficacy of ZingiVir-H as an add on therapy in COVID-19 patients.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43168	CTRI/2020/04/024883	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
235	ndevito	tri01861	NCT04383574	ClinicalTrials.gov	Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of SARS-CoV-2 Infection(COVID-19)	https://clinicaltrials.gov/show/NCT04383574	NCT04383574	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
235	ndevito	tri01861	NCT04383574	ClinicalTrials.gov	Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of SARS-CoV-2 Infection(COVID-19)	https://clinicaltrials.gov/show/NCT04383574	NCT04383574	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
235	ndevito	tri01861	NCT04383574	ClinicalTrials.gov	Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of SARS-CoV-2 Infection(COVID-19)	https://clinicaltrials.gov/show/NCT04383574	NCT04383574	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	CoronaVac (Sinovac)	no
235	ndevito	tri01861	NCT04383574	ClinicalTrials.gov	Safety and Immunogenicity Study of Inactivated Vaccine for Prevention of SARS-CoV-2 Infection(COVID-19)	https://clinicaltrials.gov/show/NCT04383574	NCT04383574	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
655	ndevito	tri03710	NL8521	Netherlands Trial Register	Continuous positive airway pressure in severe Covid-19 pneumonia	https://trialregister.nl/trial/8521	NL8521	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	CPAP	no
650	ndevito	tri03613	NCT04445285	ClinicalTrials.gov	Phase 2 Trial Using rhDNase to Reduce Mortality in COVID-19 Patients With Respiratory Failure	https://clinicaltrials.gov/show/NCT04445285	NCT04445285	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	biologics	Pulmozyme	no
650	ndevito	tri03613	NCT04445285	ClinicalTrials.gov	Phase 2 Trial Using rhDNase to Reduce Mortality in COVID-19 Patients With Respiratory Failure	https://clinicaltrials.gov/show/NCT04445285	NCT04445285	2021-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	placebo	no	NULL	NULL	NULL
651	ndevito	tri06456	NCT04570254	ClinicalTrials.gov	Antioxidants as Adjuvant Therapy to Standard Therapy in Patients With COVID-19	https://clinicaltrials.gov/show/NCT04570254	NCT04570254	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Melatonin;N-acetyl cysteine;Pentoxifylline;Vitamin C;Vitamin E	no
652	ndevito	tri05612	NCT04466670	ClinicalTrials.gov	Hemostasis in COVID-19: an Adaptive Clinical Trial	https://clinicaltrials.gov/show/NCT04466670	NCT04466670	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Aspirin	no
652	ndevito	tri05612	NCT04466670	ClinicalTrials.gov	Hemostasis in COVID-19: an Adaptive Clinical Trial	https://clinicaltrials.gov/show/NCT04466670	NCT04466670	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Unfractionated heparin	no
652	ndevito	tri05612	NCT04466670	ClinicalTrials.gov	Hemostasis in COVID-19: an Adaptive Clinical Trial	https://clinicaltrials.gov/show/NCT04466670	NCT04466670	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
745	ndevito	tri07703	NCT04739410	ClinicalTrials.gov	Effectiveness of Ivermectin in SARS-CoV-2/COVID-19 Patients	https://clinicaltrials.gov/show/NCT04739410	NCT04739410	2020-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	Ivermectin	no
745	ndevito	tri07703	NCT04739410	ClinicalTrials.gov	Effectiveness of Ivermectin in SARS-CoV-2/COVID-19 Patients	https://clinicaltrials.gov/show/NCT04739410	NCT04739410	2020-06-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
615	ndevito	tri02120	NCT04368000	ClinicalTrials.gov	Prone Positioning in Awake Patients With COVID-19 Requiring Hospitalization	https://clinicaltrials.gov/show/NCT04368000	NCT04368000	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	procedure	Prone Positioning	NULL
615	ndevito	tri02120	NCT04368000	ClinicalTrials.gov	Prone Positioning in Awake Patients With COVID-19 Requiring Hospitalization	https://clinicaltrials.gov/show/NCT04368000	NCT04368000	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
648	ndevito	tri01230	NCT04365699	ClinicalTrials.gov	Cardiovascular Effects of COVID-19	https://clinicaltrials.gov/show/NCT04365699		2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Caficrestat (	no
648	ndevito	tri01230	NCT04365699	ClinicalTrials.gov	Cardiovascular Effects of COVID-19	https://clinicaltrials.gov/show/NCT04365699		2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	other_unknown	NULL	NULL	NULL	NULL
630	ndevito	tri03132	NCT04425538	ClinicalTrials.gov	A Phase 2 Trial of Infliximab in Coronavirus Disease 2019 (COVID-19).	https://clinicaltrials.gov/show/NCT04425538	NCT04425538	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Infliximab	no
647	ndevito	tri06157	NCT04530357	ClinicalTrials.gov	Reactogenicity, Safety and Immunogenicity of QazCovid-in® COVID-19 Vaccine	https://clinicaltrials.gov/show/NCT04530357	NCT04530357	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	QazVac	no
647	ndevito	tri06157	NCT04530357	ClinicalTrials.gov	Reactogenicity, Safety and Immunogenicity of QazCovid-in® COVID-19 Vaccine	https://clinicaltrials.gov/show/NCT04530357	NCT04530357	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	QazVac	no
646	ndevito	tri06245	NCT04539873	ClinicalTrials.gov	Impact of Colchicine in Hospitalized Colombian Patients With COVID-19	https://clinicaltrials.gov/show/NCT04539873		2021-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Colchicine	undefined_soc
646	ndevito	tri06245	NCT04539873	ClinicalTrials.gov	Impact of Colchicine in Hospitalized Colombian Patients With COVID-19	https://clinicaltrials.gov/show/NCT04539873		2021-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
645	ndevito	tri06988	NCT04523181	ClinicalTrials.gov	Double-blind Study to Evaluate the Safety and Efficacy of Antroquinonol in Mild-Moderate COVID-19 Hospitalized Patients	https://clinicaltrials.gov/show/NCT04523181	NCT04523181	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Antroquinonol	undefined_soc
645	ndevito	tri06988	NCT04523181	ClinicalTrials.gov	Double-blind Study to Evaluate the Safety and Efficacy of Antroquinonol in Mild-Moderate COVID-19 Hospitalized Patients	https://clinicaltrials.gov/show/NCT04523181	NCT04523181	2021-04-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
644	ndevito	tri03523	NCT04436276	ClinicalTrials.gov	A Study of Ad26.COV2.S in Adults (COVID-19)	https://clinicaltrials.gov/show/NCT04436276	NCT04436276; EUCTR2020-001483-28	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad26.COV2.S (Janssen)	no
644	ndevito	tri03523	NCT04436276	ClinicalTrials.gov	A Study of Ad26.COV2.S in Adults (COVID-19)	https://clinicaltrials.gov/show/NCT04436276	NCT04436276; EUCTR2020-001483-28	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	NULL	NULL	NULL	NULL
644	ndevito	tri03523	NCT04436276	ClinicalTrials.gov	A Study of Ad26.COV2.S in Adults (COVID-19)	https://clinicaltrials.gov/show/NCT04436276	NCT04436276; EUCTR2020-001483-28	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	Ad26.COV2.S (Janssen)	no
642	ndevito	tri03197	NCT04312009	ClinicalTrials.gov	Losartan for Patients With COVID-19 Requiring Hospitalization	https://clinicaltrials.gov/show/NCT04312009	NCT04312009	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Losartan	no
642	ndevito	tri03197	NCT04312009	ClinicalTrials.gov	Losartan for Patients With COVID-19 Requiring Hospitalization	https://clinicaltrials.gov/show/NCT04312009	NCT04312009	2021-02-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
639	ndevito	tri02391	NCT04406246	ClinicalTrials.gov	Prevention of Coronavirus Disease (COVID-19) Outbreaks With Nitazoxanide	https://clinicaltrials.gov/show/NCT04406246	NCT04406246	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Nitazoxanide	no
643	ndevito	tri01107	NCT04338009	ClinicalTrials.gov	Elimination or Prolongation of ACE Inhibitors and ARB in Coronavirus Disease 2019	https://clinicaltrials.gov/show/NCT04338009	NCT04338009	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	angiotensin II receptor blockers (ARB);angiotensin converting enzyme inhibitors (ACEi)	no
643	ndevito	tri01107	NCT04338009	ClinicalTrials.gov	Elimination or Prolongation of ACE Inhibitors and ARB in Coronavirus Disease 2019	https://clinicaltrials.gov/show/NCT04338009	NCT04338009	2020-08-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
641	ndevito	tri07030	NCT04583592	ClinicalTrials.gov	Camostat Efficacy vs. Placebo for Outpatient Treatment of COVID-19 (CAMELOT)	https://clinicaltrials.gov/show/NCT04583592	NCT04583592	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Camostat Mesilate	no
641	ndevito	tri07030	NCT04583592	ClinicalTrials.gov	Camostat Efficacy vs. Placebo for Outpatient Treatment of COVID-19 (CAMELOT)	https://clinicaltrials.gov/show/NCT04583592	NCT04583592	2021-03-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
638	ndevito	tri02462	NCT04351243	ClinicalTrials.gov	A Study to Assess the Efficacy and Safety of Gimsilumab in Subjects With Lung Injury or Acute Respiratory Distress Syndrome Secondary to COVID-19 (BREATHE)	https://clinicaltrials.gov/show/NCT04351243	NCT04351243	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Gimsilumab	no
638	ndevito	tri02462	NCT04351243	ClinicalTrials.gov	A Study to Assess the Efficacy and Safety of Gimsilumab in Subjects With Lung Injury or Acute Respiratory Distress Syndrome Secondary to COVID-19 (BREATHE)	https://clinicaltrials.gov/show/NCT04351243	NCT04351243	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
635	ndevito	tri06714	NCT04610502	ClinicalTrials.gov	Efficacy and Safety of Two Hyperimmune Equine Anti Sars-CoV-2 Serum in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04610502	NCT04610502	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Hyper-Immunoglobulin	undefined_soc
635	ndevito	tri06714	NCT04610502	ClinicalTrials.gov	Efficacy and Safety of Two Hyperimmune Equine Anti Sars-CoV-2 Serum in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04610502	NCT04610502	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Hyper-Immunoglobulin	undefined_soc
633	ndevito	tri03230	NCT04412057	ClinicalTrials.gov	Clinical Trial to Evaluate CERC-002 in Adults With COVID-19 Pneumonia and Acute Lung Injury	https://clinicaltrials.gov/show/NCT04412057	NCT04412057	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	CERC-002	undefined_soc
633	ndevito	tri03230	NCT04412057	ClinicalTrials.gov	Clinical Trial to Evaluate CERC-002 in Adults With COVID-19 Pneumonia and Acute Lung Injury	https://clinicaltrials.gov/show/NCT04412057	NCT04412057	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
634	ndevito	tri06086	NCT04521309	ClinicalTrials.gov	SARS-CoV-2 Antibodies Based IVIG Therapy for COVID-19 Patients	https://clinicaltrials.gov/show/NCT04521309	NCT04521309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Immunoglobulin	undefined_soc
634	ndevito	tri06086	NCT04521309	ClinicalTrials.gov	SARS-CoV-2 Antibodies Based IVIG Therapy for COVID-19 Patients	https://clinicaltrials.gov/show/NCT04521309	NCT04521309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Immunoglobulin	undefined_soc
634	ndevito	tri06086	NCT04521309	ClinicalTrials.gov	SARS-CoV-2 Antibodies Based IVIG Therapy for COVID-19 Patients	https://clinicaltrials.gov/show/NCT04521309	NCT04521309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Immunoglobulin	undefined_soc
634	ndevito	tri06086	NCT04521309	ClinicalTrials.gov	SARS-CoV-2 Antibodies Based IVIG Therapy for COVID-19 Patients	https://clinicaltrials.gov/show/NCT04521309	NCT04521309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Immunoglobulin	undefined_soc
