,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
125707,33598879,['NCT02839863'],['NCT'],['clinicaltrials.gov'],,10.1007/s10549-021-06112-y,33598879,n5lb2pbq,https://www.ncbi.nlm.nih.gov/pubmed/33598879/; https://doi.org/10.1007/s10549-021-06112-y,(Ex-)breast cancer patients with (pre-existing) symptoms of anxiety and/or depression experience higher barriers to contact health care providers during the COVID-19 pandemic.,False,False,http://doi.org/10.1007/s10549-021-06112-y
125783,33599800,['NCT04324736'],['NCT'],['Clinicaltrials.gov'],,10.1007/s00125-020-05351-w,33599800,jtjurjpc,https://www.ncbi.nlm.nih.gov/pubmed/33599800/; https://doi.org/10.1007/s00125-020-05351-w,Predictors of hospital discharge and mortality in patients with diabetes and COVID-19: updated results from the nationwide CORONADO study.,False,False,http://doi.org/10.1007/s00125-020-05351-w
125896,33601032,"['NCT04346628', 'NCT04252664']",['NCT'],,,10.1016/j.ijid.2021.02.028,33601032,3rjkytwr,https://api.elsevier.com/content/article/pii/S1201971221001144; https://www.sciencedirect.com/science/article/pii/S1201971221001144,"Response to the comments received on article ""Efficacy and safety of favipiravir, an oral RNA-dependent RNA polymerase inhibitor, in mild-to-moderate COVID-19: A randomized, comparative, open-label, multicenter, phase 3 clinical trial"" by Udwadia et al.",False,False,http://doi.org/10.1016/j.ijid.2021.02.028
125975,33602206,['NCT03661450'],['NCT'],['ClinicalTrials.gov'],,10.1186/s12911-021-01428-7,33602206,9gxs1pli,https://doi.org/10.1186/s12911-021-01428-7; https://www.ncbi.nlm.nih.gov/pubmed/33602206/,Clinical evaluation of an interoperable clinical decision-support system for the detection of systemic inflammatory response syndrome in critically ill children Open Access,False,,http://doi.org/10.1186/s12911-021-01428-7
125990,33602286,['NCT04719793'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1186/s13018-021-02300-0,33602286,7alh8sbr,https://www.ncbi.nlm.nih.gov/pubmed/33602286/; https://doi.org/10.1186/s13018-021-02300-0,"Umbilical cord-derived Wharton's jelly for treatment of knee osteoarthritis: study protocol for a non-randomized, open-label, multi-center trial",False,,http://doi.org/10.1186/s13018-021-02300-0
125994,33602326,['ChiCTR2000032161'],['ChiCTR'],['Chinese Clinical Trial Registry'],,10.1186/s40560-021-00531-1,33602326,tadsnhwi,https://www.ncbi.nlm.nih.gov/pubmed/33602326/; https://doi.org/10.1186/s40560-021-00531-1,Development and validation of an online model to predict critical COVID-19 with immune-inflammatory parameters.,False,False,http://doi.org/10.1186/s40560-021-00531-1
125995,33602337,['ACTRN12618000374268'],"['ACTRN', 'ANZCTR']",,,10.1186/s40814-021-00795-2,33602337,u9i6f8lp,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7889705/,A comparison of standard occupational therapy versus early enhanced occupation- based therapy in a medical/surgical intensive care unit: study protocol for a single site feasibility trial (EFFORT-ICU),False,,http://doi.org/10.1186/s40814-021-00795-2
126055,33602937,['DRKS00005376'],['DRKS'],,,10.1038/s41467-021-21310-4,33602937,7a7ike28,https://doi.org/10.1038/s41467-021-21310-4; https://www.ncbi.nlm.nih.gov/pubmed/33602937/,Interleukin-3 is a predictive marker for severity and outcome during SARS-CoV-2 infections.,False,False,http://doi.org/10.1038/s41467-021-21310-4
126064,33603047,['ChiCTR2000030390'],"['ChiCTR', 'chictr']",['Chinese Clinical Trial Registry'],,10.1038/s41598-021-83424-5,33603047,zau438ro,https://doi.org/10.1038/s41598-021-83424-5; https://www.ncbi.nlm.nih.gov/pubmed/33603047/,Assisting scalable diagnosis automatically via CT images in the combat against COVID-19.,False,False,http://doi.org/10.1038/s41598-021-83424-5
126122,33603671,"['NCT03783026', 'ISRCTN69963079']","['ISRCTN', 'NCT']",,,10.3389/fphar.2020.635823,33603671,1zuffano,https://www.ncbi.nlm.nih.gov/pubmed/33603671/; https://doi.org/10.3389/fphar.2020.635823,Biomarkers of Response to Biologic Therapy in Juvenile Idiopathic Arthritis,False,,http://doi.org/10.3389/fphar.2020.635823
126126,33603701,['NCT04433260'],['NCT'],['ClinicalTrials.gov'],,10.3389/fpsyg.2021.616280,33603701,pe1nya4y,https://www.ncbi.nlm.nih.gov/pubmed/33603701/; https://doi.org/10.3389/fpsyg.2021.616280,"Early and Mid-Term Implications of the COVID-19 Pandemic on the Physical, Behavioral and Mental Health of Healthcare Professionals: The CoPE-HCP Study Protocol.",False,False,http://doi.org/10.3389/fpsyg.2021.616280
126186,33604400,['NCT04420988'],['NCT'],"['ClinicalTrials.gov', 'ClinicalTrials.Gov']",,10.1093/ofid/ofab001,33604400,g02ap06l,https://doi.org/10.1093/ofid/ofab001; https://www.ncbi.nlm.nih.gov/pubmed/33604400/,Matched Cohort Study of Convalescent COVID-19 Plasma Treatment in Severely or Life Threateningly Ill COVID-19 Patients.,False,False,http://doi.org/10.1093/ofid/ofab001
126198,33604501,['ISRCTN-14966097'],['ISRCTN'],,,10.1093/rap/rkaa072,33604501,u25xc0ru,https://doi.org/10.1093/rap/rkaa072; https://www.ncbi.nlm.nih.gov/pubmed/33604501/,The impact of the COVID-19 pandemic on the medical care and health-care behaviour of patients with lupus and other systemic autoimmune diseases: a mixed methods longitudinal study.,False,False,http://doi.org/10.1093/rap/rkaa072
126234,33604922,"['NCT04412486', 'NCT04342182']",['NCT'],,Has Trial Pub Type,10.1111/trf.16318,33604922,yr6qdvce,https://doi.org/10.1111/trf.16318; https://www.ncbi.nlm.nih.gov/pubmed/33604922/,High-throughput detection of antibodies targeting the SARS-CoV-2 Spike in longitudinal convalescent plasma samples.,False,False,http://doi.org/10.1111/trf.16318
126302,33605549,['DRKS00022432'],['NTR'],['German Clinical Trials Register'],,10.1111/tbed.14041,33605549,4ghqpzgr,https://www.ncbi.nlm.nih.gov/pubmed/33605549/; https://doi.org/10.1111/tbed.14041,"Prospective surveillance study in a 1,400-bed university hospital: COVID-19 exposure at home was the main risk factor for SARS-CoV-2 point seroprevalence among hospital staff.",False,False,http://doi.org/10.1111/tbed.14041
126332,33605887,['NCT03387735'],['NCT'],['ClinicalTrials.gov'],,10.2196/25175,33605887,dmlvyrmx,https://doi.org/10.2196/25175; https://www.ncbi.nlm.nih.gov/pubmed/33605887/,A Web-Based eHealth Intervention to Improve the Quality of Life of Older Adults With Multiple Chronic Conditions: Protocol for a Randomized Controlled Trial,False,,http://doi.org/10.2196/25175
126407,33606655,['NCT04121858'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",Has Trial Pub Type,10.2196/26702,33606655,nqj3osod,https://doi.org/10.2196/26702; https://www.ncbi.nlm.nih.gov/pubmed/33606655/,Going Remote-Demonstration and Evaluation of Remote Technology Delivery and Usability Assessment With Older Adults: Survey Study.,False,False,http://doi.org/10.2196/26702
126416,33606678,,,,Has Trial Pub Type,10.1371/journal.pone.0246154,33606678,mn3f3jwb,https://doi.org/10.1371/journal.pone.0246154; https://www.ncbi.nlm.nih.gov/pubmed/33606678/,"Knowledge, attitude, practice towards COVID-19 pandemic and its prevalence among hospital visitors at Ataye district hospital, Northeast Ethiopia.",False,False,http://doi.org/10.1371/journal.pone.0246154
126419,33606702,['2020-000890-25'],,,,10.1371/journal.pone.0245048,33606702,cb88o2cm,https://doi.org/10.1371/journal.pone.0245048; https://www.ncbi.nlm.nih.gov/pubmed/33606702/,A Bayesian reanalysis of the effects of hydroxychloroquine and azithromycin on viral carriage in patients with COVID-19.,False,False,http://doi.org/10.1371/journal.pone.0245048
126420,33606703,,,,Has Trial Pub Type,10.1371/journal.pone.0244781,33606703,isy3o3s2,https://doi.org/10.1371/journal.pone.0244781; https://www.ncbi.nlm.nih.gov/pubmed/33606703/,Sonographic findings in coronavirus disease-19 associated liver damage.,False,False,http://doi.org/10.1371/journal.pone.0244781
126428,33606773,['NCT04357275'],['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.1371/journal.pone.0247265,33606773,sutb6jpd,https://doi.org/10.1371/journal.pone.0247265; https://www.ncbi.nlm.nih.gov/pubmed/33606773/,Probabilistic analysis of COVID-19 patients' individual length of stay in Swiss intensive care units.,False,False,http://doi.org/10.1371/journal.pone.0247265
126429,33606782,,,,Has Trial Pub Type,10.1371/journal.pone.0246941,33606782,hlxdvajx,https://doi.org/10.1371/journal.pone.0246941; https://www.ncbi.nlm.nih.gov/pubmed/33606782/,"Attitudes, current behaviours and barriers to public health measures that reduce COVID-19 transmission: A qualitative study to inform public health messaging.",False,False,http://doi.org/10.1371/journal.pone.0246941
126430,33606789,"['NCT04329923', 'NCT04280705']",['NCT'],['ClinicalTrials.gov'],,10.1371/journal.pone.0247109,33606789,wtcrmz6h,https://doi.org/10.1371/journal.pone.0247109; https://www.ncbi.nlm.nih.gov/pubmed/33606789/,Non-Adherence Tree Analysis (NATA)-An adherence improvement framework: A COVID-19 case study.,False,False,http://doi.org/10.1371/journal.pone.0247109
126431,33606790,,,,Has Trial Pub Type,10.1371/journal.pone.0247122,33606790,pcsh4s75,https://doi.org/10.1371/journal.pone.0247122; https://www.ncbi.nlm.nih.gov/pubmed/33606790/,Observational study of haloperidol in hospitalized patients with COVID-19.,False,False,http://doi.org/10.1371/journal.pone.0247122
126434,33606820,,,,Has Trial Pub Type,10.1371/journal.pone.0247422,33606820,t3jx0812,https://doi.org/10.1371/journal.pone.0247422; https://www.ncbi.nlm.nih.gov/pubmed/33606820/,Healthcare workers hospitalized due to COVID-19 have no higher risk of death than general population. Data from the Spanish SEMI-COVID-19 Registry.,False,False,http://doi.org/10.1371/journal.pone.0247422
126438,33606830,,,,Has Trial Pub Type,10.1371/journal.pone.0247313,33606830,8xzkem1r,https://www.ncbi.nlm.nih.gov/pubmed/33606830/; https://doi.org/10.1371/journal.pone.0247313,Community practice of using face masks for the prevention of COVID-19 in Saudi Arabia.,False,False,http://doi.org/10.1371/journal.pone.0247313
126462,33607104,,['IRCT'],,Has Trial Pub Type,10.1016/j.ejphar.2021.173947,33607104,1v0iwlun,https://api.elsevier.com/content/article/pii/S001429992100100X; https://www.sciencedirect.com/science/article/pii/S001429992100100X?v=s5; https://doi.org/10.1016/j.ejphar.2021.173947; https://www.ncbi.nlm.nih.gov/pubmed/33607104/,No clinical benefit of high dose corticosteroid administration in patients with COVID-19: A preliminary report of a randomized clinical trial.,False,False,http://doi.org/10.1016/j.ejphar.2021.173947
126520,33607801,['DRKS00017068'],['DRKS'],,,10.1097/md.0000000000024653,33607801,ig4r6ngy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7899840/,Registry on extracorporeal multiple organ support with the advanced organ support (ADVOS) system 2-year interim analysis,False,,http://doi.org/10.1097/md.0000000000024653
126528,33607958,"['NCT03931473', 'NCT03554616']",['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1186/s12879-021-05879-1,33607958,wvaubgjy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7892705/,"Assessing the efficacy of two dual-active ingredients long-lasting insecticidal nets for the control of malaria transmitted by pyrethroid-resistant vectors in Benin: study protocol for a three-arm, single-blinded, parallel, cluster-randomized controlled trial",False,,http://doi.org/10.1186/s12879-021-05879-1
126532,33608027,"['NCT03659786', 'NCT02962466']",['NCT'],['Clinicaltrials.gov'],,10.1186/s12958-021-00704-5,33608027,mbhdp3nd,https://www.ncbi.nlm.nih.gov/pubmed/33608027/; https://doi.org/10.1186/s12958-021-00704-5,Improved clinical outcomes after non- invasive oocyte selection and Day 3 eSET in ICSI patients,False,,http://doi.org/10.1186/s12958-021-00704-5
126533,33608030,['NCT04343053'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13054-021-03499-4,33608030,fzmazpad,https://www.ncbi.nlm.nih.gov/pubmed/33608030/; https://doi.org/10.1186/s13054-021-03499-4,Markers of endothelial and epithelial pulmonary injury in mechanically ventilated COVID-19 ICU patients.,False,False,http://doi.org/10.1186/s13054-021-03499-4
126536,33608053,['NCT03274219'],['NCT'],['clinicaltrials.gov'],,10.1186/s13256-020-02598-0,33608053,tpb9kgks,https://doi.org/10.1186/s13256-020-02598-0; https://www.ncbi.nlm.nih.gov/pubmed/33608053/,Anti-BCMA CAR T administration in a relapsed and refractory multiple myeloma patient after COVID-19 infection: a case report.,False,False,http://doi.org/10.1186/s13256-020-02598-0
126568,33608400,"['NCT01983800', 'NCT04235608', 'NCT04383730']",['NCT'],,,10.1136/bmjopen-2020-042284,33608400,0kd3k1ss,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7896597/,Inased (inhaled sedation in ICU) trial protocol: a multicentre randomised open-label trial,False,,http://doi.org/10.1136/bmjopen-2020-042284
126570,33608407,"['NCT04355026', 'NCT04273763', 'NCT04340349']",['NCT'],,,10.1128/JVI.00002-21,33608407,07ipyeh1,https://doi.org/10.1128/jvi.00002-21; https://www.ncbi.nlm.nih.gov/pubmed/33608407/,SARS-CoV-2 and SARS-CoV Spike-Mediated Cell-Cell Fusion Differ in Their Requirements for Receptor Expression and Proteolytic Activation.,False,False,http://doi.org/10.1128/JVI.00002-21
126598,33608748,['NCT04059250'],['NCT'],['ClinicalTrials.gov'],,10.1007/s00784-021-03837-4,33608748,8q3v66mb,https://doi.org/10.1007/s00784-021-03837-4; https://www.ncbi.nlm.nih.gov/pubmed/33608748/,Demineralization prevention with a new antibacterial restorative composite containing QASi nanoparticles: an in situ study,False,,http://doi.org/10.1007/s00784-021-03837-4
126605,33608819,"['NCT01233921', 'NCT02356159', 'NCT01746849', 'NCT03941769', 'NCT04375657', 'NCT01338987', 'NCT03042585', 'NCT00593554']",['NCT'],,,10.1007/s00281-021-00840-5,33608819,8rakejxg,https://www.ncbi.nlm.nih.gov/pubmed/33608819/; https://doi.org/10.1007/s00281-021-00840-5,Dynamics of thymus function and T cell receptor repertoire breadth in health and disease,False,,http://doi.org/10.1007/s00281-021-00840-5
126643,33609391,['NCT03203252'],['NCT'],,,10.1093/bjsopen/zraa054,33609391,olgpbgs8,https://doi.org/10.1093/bjsopen/zraa054; https://www.ncbi.nlm.nih.gov/pubmed/33609391/,Development of an online research platform for use in a large-scale multicentre study,False,,http://doi.org/10.1093/bjsopen/zraa054
126645,33609410,"['NCT04273529', 'NCT04273581']",['NCT'],,,10.1111/bcp.14792,33609410,k9kn0kaz,https://doi.org/10.1111/bcp.14792; https://www.ncbi.nlm.nih.gov/pubmed/33609410/,Repurposing of thalidomide and its derivatives for the treatment of SARS-coV-2 infections: Hints on molecular action.,False,False,http://doi.org/10.1111/bcp.14792
126650,33609457,['ISRCTN32849447'],['ISRCTN'],,,10.1016/s1473-3099(20)30653-8,33609457,g64zhuww,https://doi.org/10.1016/s1473-3099(20)30653-8; https://www.ncbi.nlm.nih.gov/pubmed/33609457/,BCG-induced non-specific effects on heterologous infectious disease in Ugandan neonates: an investigator-blind randomised controlled trial,False,,http://doi.org/10.1016/s1473-3099(20)30653-8
126656,33609494,['NCT04429815'],['NCT'],['clinicaltrials.gov'],,10.1016/j.bpj.2021.01.037,33609494,1dhtpjdb,https://www.ncbi.nlm.nih.gov/pubmed/33609494/; https://www.sciencedirect.com/science/article/pii/S0006349521001466?v=s5; https://doi.org/10.1016/j.bpj.2021.01.037; https://api.elsevier.com/content/article/pii/S0006349521001466,A potential interaction between the SARS-CoV-2 spike protein and nicotinic acetylcholine receptors.,False,False,http://doi.org/10.1016/j.bpj.2021.01.037
126808,33611671,"['NCT02818738', 'NCT03970577', 'NCT04536181']","['CTRI', 'NCT']",,,10.1007/s00467-021-04985-1,33611671,ac5f2m61,https://www.ncbi.nlm.nih.gov/pubmed/33611671/; https://doi.org/10.1007/s00467-021-04985-1,Optimizing the corticosteroid dose in steroid-sensitive nephrotic syndrome,False,,http://doi.org/10.1007/s00467-021-04985-1
126817,33611766,['NCT01785134'],['NCT'],,,10.1007/s11695-021-05271-7,33611766,y8l2nbib,https://www.ncbi.nlm.nih.gov/pubmed/33611766/; https://doi.org/10.1007/s11695-021-05271-7,Roux-en-Y Gastric Bypass Downregulates Angiotensin-Converting Enzyme 2 (ACE2) Gene Expression in Subcutaneous White Adipose Tissue: A Putative Protective Mechanism Against Severe COVID-19.,False,False,http://doi.org/10.1007/s11695-021-05271-7
126887,33612830,['NCT01713556'],['NCT'],['ClinicalTrials.gov'],,10.1038/s41386-021-00984-w,33612830,e0lc5aew,https://www.ncbi.nlm.nih.gov/pubmed/33612830/; https://doi.org/10.1038/s41386-021-00984-w,Traumatic memory reactivation with or without propranolol for PTSD and comorbid MD symptoms: a randomised clinical trial,False,,http://doi.org/10.1038/s41386-021-00984-w
126993,33613023,['NCT04344834'],['NCT'],['ClinicalTrials.gov'],,10.1186/s41983-021-00280-w,33613023,ahr24rdl,https://www.ncbi.nlm.nih.gov/pubmed/33613023/; https://doi.org/10.1186/s41983-021-00280-w,"Comparison of knowledge, attitude, socioeconomic burden, and mental health disorders of COVID-19 pandemic between general population and health care workers in Egypt.",False,False,http://doi.org/10.1186/s41983-021-00280-w
127051,33613417,['NCT03460587'],['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov']",,10.3389/fneur.2020.611453,33613417,8ypg4i0b,https://www.ncbi.nlm.nih.gov/pubmed/33613417/; https://doi.org/10.3389/fneur.2020.611453,Citation: A Feasibility Study of Expanded Home-Based Telerehabilitation After Stroke,False,,http://doi.org/10.3389/fneur.2020.611453
127059,33613521,['NCT03281226'],['NCT'],['ClinicalTrials.gov'],,10.3389/fimmu.2020.602589,33613521,pkhco3b7,https://doi.org/10.3389/fimmu.2020.602589; https://www.ncbi.nlm.nih.gov/pubmed/33613521/,Adjunct N-Acetylcysteine Treatment in Hospitalized Patients With HIV- Associated Tuberculosis Dampens the Oxidative Stress in Peripheral Blood: Results From the RIPENACTB Study Trial,False,,http://doi.org/10.3389/fimmu.2020.602589
