,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
74369,33039545,['NCT04359277'],['NCT'],['clinicalTrials.gov'],,10.1016/j.jvsv.2020.09.010,33039545,i3zg6nyl,https://www.sciencedirect.com/science/article/pii/S2213333X20305436?v=s5; https://api.elsevier.com/content/article/pii/S2213333X20305436; https://doi.org/10.1016/j.jvsv.2020.09.010; https://www.ncbi.nlm.nih.gov/pubmed/33039545/,Deep vein thrombosis in hospitalized patients with coronavirus disease 2019.,False,False,http://doi.org/10.1016/j.jvsv.2020.09.010
74373,33039609,['NCT04346017'],['NCT'],['clinicaltrials.gov'],,10.1016/j.ijid.2020.10.003,33039609,0za6t8c8,https://www.ncbi.nlm.nih.gov/pubmed/33039609/; https://api.elsevier.com/content/article/pii/S1201971220322062; https://www.sciencedirect.com/science/article/pii/S1201971220322062?v=s5; https://doi.org/10.1016/j.ijid.2020.10.003,A score combining early detection of cytokines accurately predicts COVID-19 severity and intensive care unit transfer.,False,False,http://doi.org/10.1016/j.ijid.2020.10.003
74401,33039944,"['NCT03606460', 'NCT01194570', 'NCT03085810', 'NCT01412333', 'NCT01247324', 'NCT02637856']",['NCT'],,,10.1016/j.msard.2020.102492,33039944,wrkvhf8y,https://www.sciencedirect.com/science/article/pii/S2211034820305678?v=s5; https://api.elsevier.com/content/article/pii/S2211034820305678; https://doi.org/10.1016/j.msard.2020.102492; https://www.ncbi.nlm.nih.gov/pubmed/33039944/,"Journal Pre-proof Shorter infusion time of ocrelizumab: Results from the randomized, double-blind ENSEMBLE PLUS substudy in patients with relapsing-remitting multiple sclerosis Title Shorter infusion time of ocrelizumab: Results from the randomized, double- blind ENSEMBLE PLUS substudy in patients with relapsing-remitting multiple sclerosis Conflict of interest disclosures",False,,http://doi.org/10.1016/j.msard.2020.102492
74404,33039952,,,,Has Trial Pub Type,10.1016/j.nut.2020.111017,33039952,,,"Cohort study to evaluate the effect of vitamin D, magnesium, and vitamin B in combination on progression to severe outcomes in older patients with coronavirus (COVID-19).",False,False,http://doi.org/10.1016/j.nut.2020.111017
74416,33040020,['NCT04307459'],['NCT'],,,10.1136/bmjopen-2020-043651,33040020,y0vspsn1,https://www.ncbi.nlm.nih.gov/pubmed/33040020/; https://doi.org/10.1136/bmjopen-2020-043651,Severity of respiratory failure at admission and in-hospital mortality in patients with COVID-19: a prospective observational multicentre study.,False,False,http://doi.org/10.1136/bmjopen-2020-043651
74428,33040075,"['NCT04109183', 'ChiCTR2000029853', 'NCT04303598']","['ChiCTR', 'NCT']",,,10.1038/s41392-020-00351-z,33040075,qbxu1cxk,https://www.ncbi.nlm.nih.gov/pubmed/33040075/; https://doi.org/10.1038/s41392-020-00351-z,Azvudine (FNC): a promising clinical candidate for COVID-19 treatment.,False,False,http://doi.org/10.1038/s41392-020-00351-z
74431,33040170,['NCT03521934'],['NCT'],,,10.1007/s11892-020-01347-3,33040170,2kv9ua1j,https://doi.org/10.1007/s11892-020-01347-3; https://www.ncbi.nlm.nih.gov/pubmed/33040170/,"MACROVASCULAR COMPLICATIONS IN DIABETES (VR ARODA AND L-S CHANG, SECTION EDITORS) What Makes Sodium-Glucose Co-Transporter-2 Inhibitors Stand out in Heart Failure?",False,,http://doi.org/10.1007/s11892-020-01347-3
74466,33040469,['ChiCTR2000030331'],['ChiCTR'],,,10.1111/1753-0407.13121,33040469,il1zh1bo,https://www.ncbi.nlm.nih.gov/pubmed/33040469/; https://doi.org/10.1111/1753-0407.13121,Elevated fasting blood glucose within the first week of hospitalization was associated with progression to severe illness of COVID-19 in patients with preexisting diabetes: A multicenter observational study.,False,False,http://doi.org/10.1111/1753-0407.13121
74468,33040483,"['NCT04323761', 'NCT04302766', 'NCT04292899', 'NCT04292730']",['NCT'],,,10.1111/ajt.16346,33040483,hz3frwmt,https://www.ncbi.nlm.nih.gov/pubmed/33040483/; https://doi.org/10.1111/ajt.16346,C4 article: Implications of COVID-19 in transplantation.,False,False,http://doi.org/10.1111/ajt.16346
74517,33041103,['NCT04137887'],['NCT'],['clinicaltrials.gov'],,10.1016/j.vaccine.2020.09.048,33041103,stbv27ho,https://www.sciencedirect.com/science/article/pii/S0264410X20312093; https://doi.org/10.1016/j.vaccine.2020.09.048; https://www.ncbi.nlm.nih.gov/pubmed/33041103/; https://api.elsevier.com/content/article/pii/S0264410X20312093,The disease burden of influenza beyond respiratory illness,False,,http://doi.org/10.1016/j.vaccine.2020.09.048
74758,33042325,"['NCT03927508', 'NCT02758574', 'NCT03086317', 'NCT03389971', 'NCT03218566']",['NCT'],,,10.1007/s12170-020-00659-z,33042325,wg49p0yb,https://www.ncbi.nlm.nih.gov/pubmed/33042325/; https://doi.org/10.1007/s12170-020-00659-z,Management of Acute Pulmonary Embolism,False,,http://doi.org/10.1007/s12170-020-00659-z
74792,33042536,['NCT04358510'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1016/j.amsu.2020.09.044,33042536,aoo6a232,https://doi.org/10.1016/j.amsu.2020.09.044; https://api.elsevier.com/content/article/pii/S2049080120303496; https://www.ncbi.nlm.nih.gov/pubmed/33042536/; https://www.sciencedirect.com/science/article/pii/S2049080120303496?v=s5,"Mortality prediction model for the triage of COVID-19, pneumonia, and mechanically ventilated ICU patients: A retrospective study.",False,False,http://doi.org/10.1016/j.amsu.2020.09.044
74882,33043163,['NCT04292730'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.conctc.2020.100663,33043163,ccbbmtp3,https://www.ncbi.nlm.nih.gov/pubmed/33043163/; https://doi.org/10.1016/j.conctc.2020.100663; https://www.sciencedirect.com/science/article/pii/S2451865420301472?v=s5; https://api.elsevier.com/content/article/pii/S2451865420301472,Remdesivir for coronavirus 2019 (COVID-19): More promising but still unproven.,False,False,http://doi.org/10.1016/j.conctc.2020.100663
74883,33043164,"['NCT04320615', 'NCT04317092', '2020-001110-38', 'ChiCTR2000029765', '2020-001113-21']","['ChiCTR', 'EudraCT', 'NCT']",['clinicaltrials.gov'],,10.1016/j.conctc.2020.100665,33043164,8is04ai9,https://api.elsevier.com/content/article/pii/S2451865420301496; https://www.ncbi.nlm.nih.gov/pubmed/33043164/; https://doi.org/10.1016/j.conctc.2020.100665; https://www.sciencedirect.com/science/article/pii/S2451865420301496?v=s5,"A phase 2, open label, multicenter, single arm study of tocilizumab on the efficacy and tolerability of tocilizumab in the treatment of patients with COVID-19 pneumonia (TOCIVID-19 trial): Statistical analysis plan.",False,False,http://doi.org/10.1016/j.conctc.2020.100665
74891,33043232,"['NCT04377620', 'NCT04362085']",['NCT'],,,10.1002/rth2.12436,33043232,rj0i39wt,https://doi.org/10.1002/rth2.12436; https://www.ncbi.nlm.nih.gov/pubmed/33043232/,Thrombo-inflammation response to Tocilizumab in COVID-19.,False,False,http://doi.org/10.1002/rth2.12436
74940,33043484,"['NCT04406389', 'NCT04372589', 'NCT04359277', 'NCT04409834']","['NTR', 'NCT']",,,10.1111/ejh.13533,33043484,e7hjhyrz,https://doi.org/10.1111/ejh.13533; https://www.ncbi.nlm.nih.gov/pubmed/33043484/,Association of anticoagulation dose and survival in hospitalized COVID-19 patients: A retrospective propensity score-weighted analysis.,False,False,http://doi.org/10.1111/ejh.13533
74950,33043638,,,,Has Trial Pub Type,10.1111/aphw.12241,33043638,yrqqiw2c,https://doi.org/10.1111/aphw.12241; https://www.ncbi.nlm.nih.gov/pubmed/33043638/,"Helping Couples Connect during the COVID-19 Pandemic: A Pilot Randomised Controlled Trial of an Awareness, Courage, and Love Intervention.",False,False,http://doi.org/10.1111/aphw.12241
74962,33043818,['NTR3386'],['NTR3386'],,,10.1080/22221751.2020.1835448,33043818,vk6bhi7g,https://doi.org/10.1080/22221751.2020.1835448; https://www.ncbi.nlm.nih.gov/pubmed/33043818/,Validation and clinical evaluation of a SARS-CoV-2 surrogate virus neutralisation test (sVNT).,False,False,http://doi.org/10.1080/22221751.2020.1835448
74975,33043967,['DRKS00021206'],['DRKS'],['German clinical trials register'],,10.1093/ajh/hpaa169,33043967,zrd7yicj,https://doi.org/10.1093/ajh/hpaa169; https://www.ncbi.nlm.nih.gov/pubmed/33043967/,"Serum ACE-2, angiotensin II, and aldosterone levels are unchanged in patients with COVID-19.",False,False,http://doi.org/10.1093/ajh/hpaa169
75021,33044604,['NCT03755479'],['NCT'],['ClinicalTrials.gov'],,10.1007/s00592-020-01607-4,33044604,j6etntun,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7548407/,One-year experience of hybrid closed-loop system in children and adolescents with type 1 diabetes previously treated with multiple daily injections: drivers to successful outcomes,False,,http://doi.org/10.1007/s00592-020-01607-4
75023,33044642,['NCT03892785'],['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov']",,10.1007/s11926-020-00964-x,33044642,2v4tym5b,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7549425/,Treatment of Giant Cell Arteritis and Takayasu Arteritis-Current and Future,False,,http://doi.org/10.1007/s11926-020-00964-x
75093,33045350,['NCT04355026'],['NCT'],['clinicaltrials.gov'],,10.1016/j.ijantimicag.2020.106192,33045350,l0vh12qp,https://doi.org/10.1016/j.ijantimicag.2020.106192; https://www.ncbi.nlm.nih.gov/pubmed/33045350/; https://www.sciencedirect.com/science/article/pii/S0924857920303988?v=s5; https://api.elsevier.com/content/article/pii/S0924857920303988,Azithromycin and ambroxol as potential pharmacotherapy for SARS-CoV-2.,False,False,http://doi.org/10.1016/j.ijantimicag.2020.106192
75175,33046291,['ChiCTR2000030941'],['ChiCTR'],,,10.1016/j.ajem.2020.08.090,33046291,qlxg76t2,https://api.elsevier.com/content/article/pii/S0735675720307841; https://www.ncbi.nlm.nih.gov/pubmed/33046291/; https://www.sciencedirect.com/science/article/pii/S0735675720307841?v=s5; https://doi.org/10.1016/j.ajem.2020.08.090,Identifying and quantifying robust risk factors for mortality in critically ill patients with COVID-19 using quantile regression.,False,False,http://doi.org/10.1016/j.ajem.2020.08.090
75213,33046764,['ChiCTR2000029603'],['ChiCTR'],,,10.1038/s41598-020-74099-5,33046764,49w45x8p,https://doi.org/10.1038/s41598-020-74099-5; https://www.ncbi.nlm.nih.gov/pubmed/33046764/,"Drug binding dynamics of the dimeric SARS-CoV-2 main protease, determined by molecular dynamics simulation.",False,False,http://doi.org/10.1038/s41598-020-74099-5
75241,33046998,['NCT04507282'],['NCT'],,,10.1007/s12308-020-00419-3,33046998,nd6c1xjn,https://www.ncbi.nlm.nih.gov/pubmed/33046998/; https://doi.org/10.1007/s12308-020-00419-3,Elevated eosinophil count is related with lower anti-factor Xa activity in COVID-19 patients.,False,False,http://doi.org/10.1007/s12308-020-00419-3
75358,33048195,['NCT02593877'],['NCT'],['ClinicalTrials.gov'],,10.1007/s00134-020-06266-1,33048195,cad5jm7w,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7550843/,"Viscoelastic haemostatic assay augmented protocols for major trauma haemorrhage (ITACTIC): a randomized, controlled trial",False,,http://doi.org/10.1007/s00134-020-06266-1
75368,33048300,['RPCEC00000311'],"['RPCEC', 'Rpcec', 'CTRI']",,,10.1007/s40259-020-00448-5,33048300,ssdzd43t,https://www.ncbi.nlm.nih.gov/pubmed/33048300/; https://doi.org/10.1007/s40259-020-00448-5,Approval of Itolizumab for COVID-19: A Premature Decision or Need of The Hour?,False,False,http://doi.org/10.1007/s40259-020-00448-5
75434,33049385,['ISRCTN10437835'],['ISRCTN'],,,10.1016/j.resuscitation.2020.09.037,33049385,vqza05mt,https://api.elsevier.com/content/article/pii/S0300957220305050; https://www.sciencedirect.com/science/article/pii/S0300957220305050?v=s5; https://doi.org/10.1016/j.resuscitation.2020.09.037; https://www.ncbi.nlm.nih.gov/pubmed/33049385/,Influence of the Covid-19 pandemic on out-of-hospital cardiac arrest. A Spanish nationwide prospective cohort study.,False,False,http://doi.org/10.1016/j.resuscitation.2020.09.037
75490,33050277,['NCT02924818'],['NCT'],,,10.3390/ijms21207446,33050277,73fka55j,https://www.ncbi.nlm.nih.gov/pubmed/33050277/; https://doi.org/10.3390/ijms21207446,Nicotinic Receptor Subunits Atlas in the Adult Human Lung,False,,http://doi.org/10.3390/ijms21207446
75504,33050459,"['NCT04421508', 'NCT04555096']",['NCT'],['ClinicalTrials.gov'],,10.3390/antiox9100971,33050459,f43apjul,https://www.ncbi.nlm.nih.gov/pubmed/33050459/; https://doi.org/10.3390/antiox9100971,May Mangafodipir or Other SOD Mimetics Contribute to Better Care in COVID-19 Patients?,False,False,http://doi.org/10.3390/antiox9100971
75518,33050625,['DRKS00015738'],['DRKS'],['German Clinical Trials Register'],,10.3390/v12101151,33050625,bxpzo2xu,https://www.ncbi.nlm.nih.gov/pubmed/33050625/; https://doi.org/10.3390/v12101151,House Dust Mite Exposure Causes Increased Susceptibility of Nasal Epithelial Cells to Adenovirus Infection,False,,http://doi.org/10.3390/v12101151
75527,33050789,['2020-001736-95'],['EudraCT'],,,10.1098/rsob.200161,33050789,bt7qbzra,https://www.ncbi.nlm.nih.gov/pubmed/33050789/; https://doi.org/10.1098/rsob.200161,"Endothelial cells, neutrophils and platelets: getting to the bottom of an inflammatory triangle",False,,http://doi.org/10.1098/rsob.200161
75533,33050892,['ChiCTR2000033580'],['ChiCTR'],,,10.1186/s12879-020-05463-z,33050892,odygl0yz,https://doi.org/10.1186/s12879-020-05463-z; https://www.ncbi.nlm.nih.gov/pubmed/33050892/,"Characteristics of recovered COVID-19 patients with recurrent positive RT-PCR findings in Wuhan, China: a retrospective study.",False,False,http://doi.org/10.1186/s12879-020-05463-z
75536,33050900,"['NCT03406078', 'NCT03706079', 'NCT02054130', 'NCT03347279', 'NCT03688074']",['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.1186/s12931-020-01513-x,33050900,8havzke5,https://www.ncbi.nlm.nih.gov/pubmed/33050900/; https://doi.org/10.1186/s12931-020-01513-x,"CASCADE: a phase 2, randomized, double-blind, placebo-controlled, parallel-group trial to evaluate the effect of tezepelumab on airway inflammation in patients with uncontrolled asthma.",False,False,http://doi.org/10.1186/s12931-020-01513-x
75540,33050924,"['NCT04356495', '2020-001435-27']","['EudraCT', 'NCT']",,Has Trial Pub Type,10.1186/s13063-020-04619-1,33050924,,,Home Treatment of Older People with Symptomatic SARS-CoV-2 Infection (COVID-19): A structured Summary of a Study Protocol for a Multi-Arm Multi-Stage (MAMS) Randomized Trial to Evaluate the Efficacy and Tolerability of Several Experimental Treatments to Reduce the Risk of Hospitalisation or Death in outpatients aged 65 years or older (COVERAGE trial).,False,False,http://doi.org/10.1186/s13063-020-04619-1
75541,33050928,"['NCT03406078', 'NCT03706079', 'NCT02054130', 'NCT03347279', 'NCT03688074']",['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1186/s12931-020-01503-z,33050928,725u6dau,https://doi.org/10.1186/s12931-020-01503-z; https://www.ncbi.nlm.nih.gov/pubmed/33050928/,"SOURCE: a phase 3, multicentre, randomized, double-blind, placebo- controlled, parallel group trial to evaluate the efficacy and safety of tezepelumab in reducing oral corticosteroid use in adults with oral corticosteroid dependent asthma",False,,http://doi.org/10.1186/s12931-020-01503-z
75542,33050934,"['NCT03406078', 'NCT03706079', 'NCT02054130', 'NCT03347279', 'NCT03688074']",['NCT'],['ClinicalTrials.gov'],,10.1186/s12931-020-01526-6,33050934,rp3l9c44,https://www.ncbi.nlm.nih.gov/pubmed/33050934/; https://doi.org/10.1186/s12931-020-01526-6,"NAVIGATOR: a phase 3 multicentre, randomized, double-blind, placebo- controlled, parallel-group trial to evaluate the efficacy and safety of tezepelumab in adults and adolescents with severe, uncontrolled asthma",False,,http://doi.org/10.1186/s12931-020-01526-6
75545,33050945,,"['IRCT', 'irct']",['Iranian Registry of clinical trials'],Has Trial Pub Type,10.1186/s13063-020-04773-6,33050945,,,The Efficacy of Famotidine in improvement of outcomes in Hospitalized COVID-19 Patients: A structured summary of a study protocol for a randomised controlled trial.,False,False,http://doi.org/10.1186/s13063-020-04773-6
75546,33050947,['NCT04445467'],['NCT'],['clinicaltrials.gov'],Has Trial Pub Type,10.1186/s13063-020-04766-5,33050947,,,An adaptive randomised placebo controlled phase II trial of antivirals for COVID-19 infection (VIRCO): A structured summary of a study protocol for a randomised controlled trial.,False,False,http://doi.org/10.1186/s13063-020-04766-5
75589,33051236,['UMIN000040335'],['UMIN'],,,10.1136/bmjopen-2020-040341,33051236,x83c6h76,https://www.ncbi.nlm.nih.gov/pubmed/33051236/; https://doi.org/10.1136/bmjopen-2020-040341,Do lifestyle measures to counter COVID-19 affect frailty rates in elderly community dwelling? Protocol for cross-sectional and cohort study.,False,False,http://doi.org/10.1136/bmjopen-2020-040341
75656,33051827,['NCT04303507'],['NCT'],,,10.1007/s40121-020-00349-8,33051827,hp4juy0c,https://www.ncbi.nlm.nih.gov/pubmed/33051827/; https://doi.org/10.1007/s40121-020-00349-8,Early Treatment of COVID-19 Disease: A Missed Opportunity.,False,False,http://doi.org/10.1007/s40121-020-00349-8
75660,33051875,['NCT 03366051'],['NCT'],['ClinicalTrials.gov'],,10.1002/jso.26254,33051875,hklbmy93,https://www.ncbi.nlm.nih.gov/pubmed/33051875/; https://doi.org/10.1002/jso.26254,Telemedicine and cancer research during the COVID-19 pandemic.,False,False,http://doi.org/10.1002/jso.26254
75666,33051976,['NCT04324736'],['NCT'],['ClinicalTrials.gov'],,10.1111/dom.14228,33051976,2arpdpmp,https://www.ncbi.nlm.nih.gov/pubmed/33051976/; https://doi.org/10.1111/dom.14228,Relationship between obesity and severe COVID-19 outcomes in patients with type 2 diabetes: Results from the CORONADO study.,False,False,http://doi.org/10.1111/dom.14228
75738,33052257,['NCT04556604'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1016/j.amsu.2020.10.011,33052257,1jnopah2,https://doi.org/10.1016/j.amsu.2020.10.011; https://api.elsevier.com/content/article/pii/S2049080120303654; https://www.sciencedirect.com/science/article/pii/S2049080120303654?v=s5; https://www.ncbi.nlm.nih.gov/pubmed/33052257/,Surgical consent during the COVID-19 pandemic.,False,False,http://doi.org/10.1016/j.amsu.2020.10.011
